step,phase,phase_name,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z,obj_x,obj_y,obj_z,left_grasped,right_grasped,pred_raw_left_dx,pred_raw_left_dy,pred_raw_left_dz,pred_real_left_dx,pred_real_left_dy,pred_real_left_dz,pred_raw_right_dx,pred_raw_right_dy,pred_raw_right_dz,pred_real_right_dx,pred_real_right_dy,pred_real_right_dz,pred_raw_left_gripper,pred_raw_right_gripper
111,0,LEFT_APPROACH_PRE,0.3496190011501312,0.3449641764163971,0.8588147163391113,0.3492533564567566,-0.30512818694114685,0.45986056327819824,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.22556793689727783,-0.21255043148994446,-0.34431159496307373,-0.009738304329374354,-0.009176307659946915,-0.014864750469432315,-0.5192984938621521,1.0012025833129883,-1.7235450744628906,-0.005042276487849769,0.009721461365827903,-0.01673525131967826,0.5780380368232727,0.5092276334762573
112,0,LEFT_APPROACH_PRE,0.3491691052913666,0.3449433147907257,0.8602741360664368,0.34925368428230286,-0.3051273822784424,0.45985984802246094,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.22444197535514832,-0.21296003460884094,-0.34496957063674927,-0.00968696058425911,-0.00919139772323777,-0.014888955723363207,-0.5192880630493164,1.0030784606933594,-1.7252544164657593,-0.005036454225243992,0.009728624844454642,-0.016732841583929545,0.5780063271522522,0.5092207789421082
113,0,LEFT_APPROACH_PRE,0.348726749420166,0.3449190557003021,0.8617308735847473,0.34925374388694763,-0.30512669682502747,0.45985931158065796,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2233218550682068,-0.2133655697107315,-0.3456263840198517,-0.009635813244102766,-0.009206222928007973,-0.014912966255061198,-0.5192771553993225,1.0049430131912231,-1.7269490957260132,-0.005030683014574663,0.0097357445720655,-0.01673043651655172,0.5779744386672974,0.5092138648033142
114,0,LEFT_APPROACH_PRE,0.34829145669937134,0.34489166736602783,0.8631855249404907,0.3492536246776581,-0.3051263689994812,0.45985862612724304,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.22220668196678162,-0.21376758813858032,-0.34628236293792725,-0.009584824731688767,-0.009220806716921427,-0.014936795451233312,-0.5192655324935913,1.0067977905273438,-1.7286303043365479,-0.005024956135818352,0.009742827933801237,-0.016728033945608907,0.577942430973053,0.509207010269165
115,0,LEFT_APPROACH_PRE,0.34786370396614075,0.34486138820648193,0.864637553691864,0.3492535948753357,-0.30512621998786926,0.4598577916622162,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.221096932888031,-0.2141658067703247,-0.346937358379364,-0.009534018186949064,-0.00923513804601235,-0.014960438579200134,-0.5192534923553467,1.0086421966552734,-1.7302974462509155,-0.005019277939076349,0.009749872847516135,-0.01672563387222048,0.5779101252555847,0.5092002153396606
116,0,LEFT_APPROACH_PRE,0.34744298458099365,0.344828337430954,0.8660876154899597,0.3492533266544342,-0.30512577295303345,0.45985716581344604,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.21999222040176392,-0.21456044912338257,-0.3475915491580963,-0.009483378118638138,-0.009249226470944527,-0.014983903001158093,-0.5192409157752991,1.0104765892028809,-1.731951355934143,-0.005013644954576668,0.009756879127312925,-0.016723237544340904,0.5778777003288269,0.5091934204101562
117,0,LEFT_APPROACH_PRE,0.3470293879508972,0.3447921574115753,0.8675352334976196,0.34925344586372375,-0.3051255941390991,0.4598565399646759,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.21889276802539825,-0.21495139598846436,-0.3482447862625122,-0.009432917628049703,-0.00926306899348183,-0.015007185540414457,-0.519227921962738,1.012300968170166,-1.73359215259552,-0.005008057759547259,0.00976384648090174,-0.016720845055631043,0.5778450965881348,0.5091866850852966
118,0,LEFT_APPROACH_PRE,0.34662291407585144,0.3447532057762146,0.868980884552002,0.34925341606140137,-0.3051255941390991,0.45985591411590576,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2177981436252594,-0.21533885598182678,-0.34889721870422363,-0.009382620174341777,-0.009276675461160556,-0.015030293777978406,-0.519214391708374,1.0141159296035767,-1.7352203130722046,-0.005002513356770056,0.009770777860110987,-0.016718455674005966,0.5778123140335083,0.5091800093650818
119,0,LEFT_APPROACH_PRE,0.3462236225605011,0.3447116017341614,0.8704239130020142,0.3492532968521118,-0.30512556433677673,0.45985549688339233,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.21670891344547272,-0.21572282910346985,-0.34954866766929626,-0.009332509631063584,-0.00929004418064685,-0.01505321703516345,-0.5192004442214966,1.0159207582473755,-1.7368354797363281,-0.004997014139034239,0.009777669587152357,-0.01671607092407686,0.5777793526649475,0.5091733336448669
120,0,LEFT_APPROACH_PRE,0.34583139419555664,0.34466686844825745,0.8718646764755249,0.34925323724746704,-0.30512535572052,0.45985543727874756,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.21562519669532776,-0.2161029428243637,-0.3501990735530853,-0.009282596557387713,-0.009303163377224451,-0.015075959416549368,-0.5191860198974609,1.0177149772644043,-1.7384371757507324,-0.004991560833411479,0.009784520432758473,-0.0167136914039743,0.5777462124824524,0.5091666579246521
121,0,LEFT_APPROACH_PRE,0.3454461991786957,0.3446193039417267,0.8733032941818237,0.3492533564567566,-0.30512532591819763,0.4598556160926819,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.21454644203186035,-0.21647965908050537,-0.35084861516952515,-0.009232857433022873,-0.009316052088819487,-0.015098526984440449,-0.5191712975502014,1.019499659538269,-1.7400270700454712,-0.004986150197763644,0.009791331787819355,-0.01671131736357669,0.5777129530906677,0.509160041809082
122,0,LEFT_APPROACH_PRE,0.3450680673122406,0.3445690870285034,0.8747396469116211,0.349253386259079,-0.3051254153251648,0.4598560631275177,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.21347275376319885,-0.21685299277305603,-0.3514972925186157,-0.009183297674435114,-0.009328710803235102,-0.015120919237014639,-0.5191560983657837,1.0212750434875488,-1.7416044473648071,-0.004980781542096251,0.009798108703757037,-0.016708946138499395,0.577679455280304,0.5091534852981567
123,0,LEFT_APPROACH_PRE,0.3446970582008362,0.3445160984992981,0.8761736154556274,0.3492531180381775,-0.3051253855228424,0.45985645055770874,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2123921513557434,-0.21722449362277985,-0.3521450161933899,-0.009133498653942895,-0.009341303844999335,-0.015143290422290132,-0.5191491842269897,1.0230627059936523,-1.743191123008728,-0.004975464743919522,0.0098049126901155,-0.016706538771427967,0.5776456594467163,0.509146511554718
124,0,LEFT_APPROACH_PRE,0.3443330228328705,0.34446051716804504,0.8776057958602905,0.3492532968521118,-0.3051251173019409,0.459856778383255,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.21127161383628845,-0.21759900450706482,-0.35279226303100586,-0.009082281454572802,-0.00935428743730534,-0.015166063105506139,-0.5191740989685059,1.0249238014221191,-1.7448493242263794,-0.004970216211792755,0.009811916472338296,-0.01670398892324492,0.5776112079620361,0.5091381669044495
125,0,LEFT_APPROACH_PRE,0.34397628903388977,0.3444020748138428,0.8790352940559387,0.34925347566604614,-0.3051251471042633,0.4598569869995117,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.21015623211860657,-0.2179698348045349,-0.35343852639198303,-0.00903124808129478,-0.009367029626071735,-0.015188657415268925,-0.5191986560821533,1.0267751216888428,-1.7464944124221802,-0.004965012394501853,0.009818883669730837,-0.016701442315043814,0.5775766968727112,0.5091298222541809
126,0,LEFT_APPROACH_PRE,0.3436267375946045,0.3443407118320465,0.880462646484375,0.3492535352706909,-0.3051249384880066,0.45985719561576843,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.20905405282974243,-0.21833741664886475,-0.3540846109390259,-0.008980660863576904,-0.009379460795959159,-0.015210964651542758,-0.5192230343818665,1.0286176204681396,-1.748124122619629,-0.0049598580186784634,0.009825830163922787,-0.01669888828707756,0.5775417685508728,0.5091215968132019
127,0,LEFT_APPROACH_PRE,0.3432842791080475,0.3442765176296234,0.8818880319595337,0.34925374388694763,-0.30512458086013794,0.45985719561576843,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2079770863056183,-0.21870429813861847,-0.3547183871269226,-0.00893109119954842,-0.009391746307758825,-0.015232554325392944,-0.519248902797699,1.030463457107544,-1.7497576475143433,-0.004954715750714211,0.009832767087146537,-0.016696331430573374,0.5775075554847717,0.5091132521629333
128,0,LEFT_APPROACH_PRE,0.342948853969574,0.34420984983444214,0.8833110332489014,0.34925398230552673,-0.3051241934299469,0.45985743403434753,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.20694631338119507,-0.2190762460231781,-0.3553078770637512,-0.008883680336714907,-0.009404387578784834,-0.01525246596269149,-0.5192797183990479,1.0323423147201538,-1.7514448165893555,-0.004949483969987757,0.009839709808040187,-0.01669379283818965,0.5774760246276855,0.5091038346290588
129,0,LEFT_APPROACH_PRE,0.3426204323768616,0.3441401422023773,0.8847320675849915,0.3492542803287506,-0.3051239252090454,0.45985740423202515,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.20592111349105835,-0.2194446623325348,-0.3558967709541321,-0.008836473781907436,-0.00941679545339665,-0.015272219697560362,-0.5193100571632385,1.0342117547988892,-1.7531187534332275,-0.004944295477453136,0.009846619435628744,-0.01669125603187294,0.5774442553520203,0.5090944766998291
130,0,LEFT_APPROACH_PRE,0.3422985374927521,0.34406816959381104,0.8861510753631592,0.3492545187473297,-0.305123507976532,0.4598574936389923,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.20490114390850067,-0.21981000900268555,-0.3564850389957428,-0.008789457838506211,-0.009428989852167549,-0.015291814191679257,-0.5193401575088501,1.0360727310180664,-1.7547805309295654,-0.004939148952343468,0.009853498655882996,-0.016688719898934026,0.5774123668670654,0.5090851187705994
131,0,LEFT_APPROACH_PRE,0.3419834077358246,0.34399327635765076,0.8875681757926941,0.3492547273635864,-0.30512329936027527,0.4598575532436371,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.20388664305210114,-0.2201719880104065,-0.3570726811885834,-0.008742645188730585,-0.009440959657080349,-0.015311251936316224,-0.5193698406219482,1.037924885749817,-1.7564301490783691,-0.004934042984493936,0.009860345365516275,-0.01668618617599324,0.5773802995681763,0.5090758800506592
132,0,LEFT_APPROACH_PRE,0.34167495369911194,0.34391525387763977,0.8889831900596619,0.3492550551891327,-0.30512288212776184,0.45985743403434753,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2028779238462448,-0.22053015232086182,-0.35765960812568665,-0.008696053682642485,-0.009452689611891624,-0.015330535197762543,-0.5193991661071777,1.0397669076919556,-1.7580658197402954,-0.0049289828839834265,0.00986715733441991,-0.016683654691559694,0.5773479342460632,0.509066641330719
133,0,LEFT_APPROACH_PRE,0.34137317538261414,0.3438352644443512,0.8903963565826416,0.34925514459609985,-0.3051226735115051,0.4598574638366699,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2018740326166153,-0.2208857387304306,-0.35824599862098694,-0.008649638431780564,-0.009464227518471448,-0.015349662943467929,-0.5194281935691833,1.0416016578674316,-1.7596911191940308,-0.004923958671863764,0.009873941344311918,-0.016681124462303652,0.5773154497146606,0.5090574622154236
134,0,LEFT_APPROACH_PRE,0.3410782217979431,0.3437522053718567,0.8918074369430542,0.34925535321235657,-0.305122435092926,0.45985761284828186,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.20087593793869019,-0.22123762965202332,-0.35883164405822754,-0.008603447609962641,-0.00947553189095472,-0.015368636393842108,-0.5194569230079651,1.043426752090454,-1.7613035440444946,-0.004918977763601389,0.009880690321266664,-0.016678597559040217,0.5772827863693237,0.5090482234954834
135,0,LEFT_APPROACH_PRE,0.340789794921875,0.3436664640903473,0.8932166695594788,0.34925559163093567,-0.30512210726737976,0.4598574638366699,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.19988305866718292,-0.2215861827135086,-0.35941678285598755,-0.008557456080999106,-0.009486617021827754,-0.015387463822961188,-0.5194851756095886,1.0452431440353394,-1.762903094291687,-0.0049140372422483486,0.009887411572365196,-0.016676070591732785,0.5772499442100525,0.5090391039848328
136,0,LEFT_APPROACH_PRE,0.34050795435905457,0.3435783088207245,0.8946236371994019,0.3492557406425476,-0.30512186884880066,0.4598574936389923,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.19890081882476807,-0.2219359427690506,-0.35996657609939575,-0.008512304985701604,-0.009498133005695424,-0.015405392991953136,-0.5195235013961792,1.0470534563064575,-1.764487385749817,-0.00490923217437536,0.00989412125183292,-0.016673506053380197,0.5772173404693604,0.5090294480323792
137,0,LEFT_APPROACH_PRE,0.3402326703071594,0.3434874713420868,0.8960288763046265,0.3492557406425476,-0.3051217496395111,0.4598575830459595,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.19794121384620667,-0.22229260206222534,-0.3603544235229492,-0.008470131735008317,-0.009512155587000371,-0.015419979392992151,-0.5196027755737305,1.048866868019104,-1.76604425907135,-0.0049048489315318055,0.009900896951988309,-0.016670773722444916,0.5771859884262085,0.509017288684845
138,0,LEFT_APPROACH_PRE,0.3399638831615448,0.34339356422424316,0.8974323272705078,0.34925585985183716,-0.3051215410232544,0.4598575830459595,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.19698703289031982,-0.22264565527439117,-0.36074209213256836,-0.008428147719575726,-0.009525959370224699,-0.015434455743363249,-0.5196816921234131,1.050670862197876,-1.7675881385803223,-0.004900506586376916,0.009907640693049991,-0.01666804400925005,0.5771544575691223,0.5090051889419556
139,0,LEFT_APPROACH_PRE,0.33970072865486145,0.3432971239089966,0.8988348245620728,0.3492560088634491,-0.30512142181396484,0.4598575532436371,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.19603702425956726,-0.22299593687057495,-0.3611298203468323,-0.008386299863484568,-0.009539579587063888,-0.015448831538397741,-0.5197601318359375,1.052467942237854,-1.7691220045089722,-0.004896195286022887,0.009914359070352404,-0.01666531595695828,0.5771227478981018,0.5089931488037109
140,0,LEFT_APPROACH_PRE,0.3394439220428467,0.3431971073150635,0.9002349376678467,0.34925609827041626,-0.3051213026046753,0.4598575830459595,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.1950930953025818,-0.22334237396717072,-0.3615171015262604,-0.008344673015676237,-0.009552973048125381,-0.01546308954262488,-0.519838273525238,1.0542545318603516,-1.7706420421600342,-0.004891927853886491,0.009921041547248308,-0.01666259212998213,0.577090859413147,0.5089811086654663
141,0,LEFT_APPROACH_PRE,0.33919328451156616,0.34309473633766174,0.9016339778900146,0.3492562770843506,-0.30512118339538574,0.4598575234413147,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.1941806674003601,-0.22367367148399353,-0.3619145154953003,-0.008304118994771778,-0.009565384694919061,-0.015477242110882635,-0.5199082493782043,1.055983543395996,-1.7720881700515747,-0.004887803207611624,0.009927597334277682,-0.016659897687924266,0.5770591497421265,0.508969783782959
142,0,LEFT_APPROACH_PRE,0.33894839882850647,0.3429894745349884,0.9030316472053528,0.3492562770843506,-0.30512112379074097,0.4598574936389923,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.19330467283725739,-0.2239876389503479,-0.36232349276542664,-0.008264818762169139,-0.009576681275828941,-0.015491286149628905,-0.5199688673019409,1.0576457977294922,-1.7734495401382446,-0.004883841097923849,0.009934006320032742,-0.016657239103878514,0.5770277380943298,0.5089592933654785
143,0,LEFT_APPROACH_PRE,0.3387095332145691,0.3428814113140106,0.9044277667999268,0.34925633668899536,-0.3051210939884186,0.4598575830459595,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.19242116808891296,-0.22429709136486053,-0.36273398995399475,-0.008225248196722898,-0.009587818557605515,-0.015505451538370046,-0.520031213760376,1.059311866760254,-1.7747985124588013,-0.0048799201028469396,0.009940474988814148,-0.016654529017255056,0.5769962668418884,0.5089485049247742
144,0,LEFT_APPROACH_PRE,0.3384764492511749,0.3427707552909851,0.9058223366737366,0.349256306886673,-0.30512097477912903,0.45985740423202515,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.1915166676044464,-0.22460049390792847,-0.3631477653980255,-0.00818491553363064,-0.009598830715063242,-0.01551997443976279,-0.520097553730011,1.0609939098358154,-1.7761319875717163,-0.004876052099111391,0.009947098470462979,-0.01665170705800653,0.5769645571708679,0.5089370608329773
145,0,LEFT_APPROACH_PRE,0.33824944496154785,0.34265726804733276,0.9072154760360718,0.3492564558982849,-0.3051208555698395,0.45985737442970276,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.1906171292066574,-0.22490084171295166,-0.3635613024234772,-0.00814476507166709,-0.009609653276155846,-0.015534392998743755,-0.5201636552810669,1.062667727470398,-1.7774544954299927,-0.0048722184678052635,0.009953692985574455,-0.016648888345799643,0.5769327282905579,0.5089256167411804
146,0,LEFT_APPROACH_PRE,0.33802810311317444,0.34254157543182373,0.9086068272590637,0.3492565155029297,-0.30512088537216187,0.4598572254180908,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.1897067427635193,-0.22519204020500183,-0.3639852702617645,-0.008104140682296306,-0.00962004801605611,-0.01554919869222607,-0.520228922367096,1.0643304586410522,-1.7787705659866333,-0.004868408464786385,0.00996022172431566,-0.016646098108039215,0.576900839805603,0.5089143514633179
147,0,LEFT_APPROACH_PRE,0.3378128409385681,0.3424232006072998,0.909996747970581,0.34925639629364014,-0.30512091517448425,0.45985710620880127,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.18879777193069458,-0.22547897696495056,-0.3644113838672638,-0.008063550954727007,-0.009630204855616735,-0.01556400656769898,-0.5202937126159668,1.0659847259521484,-1.7800766229629517,-0.004864628929854286,0.009966716896456453,-0.016643315164975823,0.5768687725067139,0.5089032053947449
148,0,LEFT_APPROACH_PRE,0.33760347962379456,0.3423023819923401,0.9113847613334656,0.3492564260959625,-0.3051208257675171,0.4598570168018341,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.18789416551589966,-0.22576306760311127,-0.3648369312286377,-0.008023162699006351,-0.009640181310756326,-0.015578695856875107,-0.520358145236969,1.0676307678222656,-1.7813721895217896,-0.004860881404855907,0.009973182113246156,-0.01664053696561361,0.5768365263938904,0.5088920593261719
149,0,LEFT_APPROACH_PRE,0.33740007877349854,0.3421788215637207,0.912771463394165,0.3492564260959625,-0.3051208555698395,0.45985692739486694,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.18699565529823303,-0.22604447603225708,-0.3652620017528534,-0.00798296497581637,-0.009649984285807751,-0.015593270134213433,-0.5204223394393921,1.0692694187164307,-1.782657265663147,-0.004857165851014624,0.009979623303101016,-0.016637760024232246,0.5768040418624878,0.5088809728622437
150,0,LEFT_APPROACH_PRE,0.3372027277946472,0.3420531451702118,0.9141563177108765,0.3492564260959625,-0.3051208555698395,0.4598568379878998,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.1861022412776947,-0.22632324695587158,-0.3656865060329437,-0.007942959783527331,-0.009659617403346516,-0.01560772826192949,-0.5204859972000122,1.070900559425354,-1.783931851387024,-0.004853479647531832,0.009986040157971969,-0.016634985340371222,0.5767714381217957,0.508870005607605
151,0,LEFT_APPROACH_PRE,0.337011456489563,0.3419244885444641,0.9155394434928894,0.3492564558982849,-0.3051207959651947,0.4598565995693207,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.18521440029144287,-0.22659899294376373,-0.3661104738712311,-0.007903168204816322,-0.009669064357083314,-0.015622071782736162,-0.5205494165420532,1.0725228786468506,-1.785194993019104,-0.004849828546731833,0.009992427056085813,-0.016632214662999908,0.5767386555671692,0.5088590383529663
